Date,Open,High,Low,Close,Adj Close,Volume
2019-02-28,201.899994,202.979996,200.210007,200.369995,196.463364,1329900
2019-03-01,202.130005,203.490005,201.380005,201.839996,197.904694,1098400
2019-03-04,202.979996,203.490005,198.380005,199.889999,195.992691,1019100
2019-03-05,200.389999,200.929993,197.889999,197.960007,194.100388,938400
2019-03-06,198.020004,198.699997,196.110001,197.320007,193.472839,890100
2019-03-07,196.550003,196.919998,194.949997,196.479996,192.649216,1103000
2019-03-08,195.039993,196.600006,194.990005,196.330002,192.502136,664400
2019-03-11,197.139999,198.639999,196.630005,197.240005,193.394394,856100
2019-03-12,197.800003,198.410004,197.179993,197.500000,193.649338,1050400
2019-03-13,196.869995,200.139999,196.610001,199.699997,195.806427,1115500
2019-03-14,199.789993,201.649994,198.979996,201.600006,197.669403,1424000
2019-03-15,201.649994,203.259995,200.389999,203.179993,199.218552,2047700
2019-03-18,203.440002,206.729996,203.440002,205.720001,201.709091,1778400
2019-03-19,207.410004,208.710007,206.320007,207.860001,203.807358,2051000
2019-03-20,206.860001,208.080002,204.740005,206.279999,202.258163,1534800
2019-03-21,205.320007,210.539993,204.520004,209.770004,205.680115,1275600
2019-03-22,207.320007,208.809998,205.220001,205.490005,201.483566,882700
2019-03-25,206.029999,206.089996,203.860001,205.009995,201.012878,760900
2019-03-26,206.149994,206.809998,204.630005,206.130005,202.111053,815000
2019-03-27,205.800003,206.660004,204.240005,205.179993,201.179565,1095800
2019-03-28,205.880005,207.919998,205.500000,207.660004,203.611237,716400
2019-03-29,208.990005,211.270004,208.080002,210.550003,206.444901,1400200
2019-04-01,212.020004,213.619995,211.330002,212.899994,208.749069,1136000
2019-04-02,213.009995,213.500000,210.160004,213.220001,209.062836,719900
2019-04-03,214.500000,214.929993,213.000000,213.600006,209.435425,896400
2019-04-04,214.009995,214.270004,212.460007,212.649994,208.503937,605200
2019-04-05,213.600006,214.990005,213.070007,214.529999,210.347305,743500
2019-04-08,214.289993,214.500000,212.699997,213.649994,209.484451,634300
2019-04-09,212.419998,215.250000,212.009995,214.809998,210.621826,990100
2019-04-10,215.360001,215.699997,212.429993,212.679993,208.533371,850200
2019-04-11,214.139999,214.139999,212.649994,213.130005,208.974609,1403700
2019-04-12,214.699997,214.929993,213.220001,214.929993,210.739471,793100
2019-04-15,215.429993,216.529999,214.570007,216.470001,212.249451,667100
2019-04-16,217.149994,217.940002,216.720001,216.949997,212.720093,607400
2019-04-17,217.669998,217.669998,214.300003,215.389999,211.190552,716500
2019-04-18,215.070007,217.550003,214.080002,217.199997,212.965240,758700
2019-04-22,216.419998,217.770004,216.059998,217.160004,212.926041,872900
2019-04-23,216.990005,218.050003,215.899994,217.990005,213.739822,1059000
2019-04-24,216.179993,219.199997,216.179993,218.380005,214.122223,861500
2019-04-25,217.880005,219.860001,216.679993,219.199997,214.926224,651000
2019-04-26,219.199997,220.300003,217.539993,220.270004,215.975372,565000
2019-04-29,220.179993,220.919998,219.470001,219.699997,215.416473,1016100
2019-04-30,220.000000,220.869995,218.690002,220.660004,216.357773,1066200
2019-05-01,220.990005,222.000000,219.300003,219.449997,215.171341,1113900
2019-05-02,215.990005,219.809998,212.740005,217.169998,212.935806,1373400
2019-05-03,217.029999,218.610001,215.419998,217.880005,213.631973,1129000
2019-05-06,214.440002,220.039993,213.589996,219.610001,215.328262,973100
2019-05-07,217.570007,217.570007,212.589996,214.600006,210.415924,1078600
2019-05-08,213.369995,216.669998,213.350006,214.729996,210.543396,1242100
2019-05-09,212.580002,213.740005,210.500000,213.119995,208.964767,1331300
2019-05-10,212.389999,214.679993,209.410004,214.330002,210.151184,900200
2019-05-13,211.169998,211.690002,205.929993,208.679993,204.611343,1538200
2019-05-14,209.270004,214.619995,209.270004,211.830002,207.699951,1117600
2019-05-15,210.669998,213.339996,209.850006,211.720001,207.592072,1232500
2019-05-16,212.880005,216.389999,208.720001,215.289993,211.092484,885300
2019-05-17,213.229996,215.309998,212.509995,212.940002,208.788284,1686700
2019-05-20,211.919998,213.360001,210.600006,211.830002,207.699951,1067500
2019-05-21,216.580002,217.220001,213.740005,216.929993,212.700485,1696800
2019-05-22,216.770004,220.339996,216.710007,217.600006,213.357437,1288300
2019-05-23,216.160004,216.470001,212.570007,213.990005,209.817825,1046500
2019-05-24,215.330002,215.330002,211.889999,214.330002,210.151184,1275500
2019-05-28,214.369995,217.300003,214.110001,214.520004,210.898331,1593600
2019-05-29,214.229996,217.960007,214.190002,216.539993,212.884232,1237900
2019-05-30,216.550003,219.630005,216.210007,217.160004,213.493820,733800
2019-05-31,215.770004,215.869995,213.289993,213.880005,210.269150,1095500
2019-06-03,214.389999,216.029999,211.350006,212.970001,209.374527,849800
2019-06-04,215.380005,215.740005,210.490005,214.830002,211.203125,1254200
2019-06-05,216.360001,220.889999,216.169998,220.270004,216.551285,1313000
2019-06-06,221.380005,222.449997,220.369995,222.009995,218.261887,763700
2019-06-07,222.500000,225.220001,222.039993,224.669998,220.877014,948900
2019-06-10,225.899994,227.639999,225.050003,227.130005,223.295471,834000
2019-06-11,228.679993,229.000000,221.369995,222.690002,218.930405,839600
2019-06-12,222.729996,224.500000,222.119995,224.199997,220.414917,530500
2019-06-13,224.630005,225.520004,222.880005,224.449997,220.660706,559700
2019-06-14,224.639999,225.699997,222.220001,224.899994,221.103104,717900
2019-06-17,225.229996,225.839996,223.949997,224.169998,220.385437,823100
2019-06-18,225.279999,227.070007,225.000000,226.229996,222.410660,796200
2019-06-19,227.050003,231.250000,226.369995,230.570007,226.677383,1130400
2019-06-20,232.520004,235.580002,230.380005,231.279999,227.375397,1339900
2019-06-21,230.860001,231.179993,228.580002,228.699997,224.838959,1519500
2019-06-24,228.940002,230.000000,228.479996,228.850006,224.986435,799300
2019-06-25,229.660004,230.699997,227.889999,227.979996,224.131104,1152300
2019-06-26,228.550003,229.220001,225.380005,226.399994,222.577774,918900
2019-06-27,226.929993,227.809998,225.679993,226.990005,223.157822,666800
2019-06-28,227.889999,229.440002,227.070007,227.789993,223.944305,1813500
2019-07-01,230.589996,233.300003,229.770004,232.259995,228.338852,950300
2019-07-02,231.970001,235.669998,231.970001,234.979996,231.012955,914500
2019-07-03,236.220001,238.179993,234.779999,238.139999,234.119598,868500
2019-07-05,238.649994,238.990005,234.740005,237.000000,232.998856,775100
2019-07-08,235.179993,235.539993,231.020004,232.389999,228.466675,740600
2019-07-09,230.440002,231.880005,229.789993,231.479996,227.572021,1065200
2019-07-10,233.210007,236.000000,233.210007,234.759995,230.796646,916400
2019-07-11,235.470001,238.559998,234.500000,238.440002,234.414520,720400
2019-07-12,239.479996,241.289993,238.009995,241.259995,237.186920,1338400
2019-07-15,240.949997,241.919998,239.759995,240.889999,236.823181,565100
2019-07-16,239.690002,240.940002,239.059998,240.029999,235.977692,606800
2019-07-17,240.070007,241.759995,239.710007,240.419998,236.361084,1011600
2019-07-18,240.619995,242.410004,239.860001,241.110001,237.039444,865300
2019-07-19,242.089996,242.800003,239.610001,239.929993,235.879364,1279400
2019-07-22,240.520004,242.449997,239.710007,241.460007,237.383545,989700
2019-07-23,242.110001,243.940002,240.529999,243.419998,239.310471,997100
2019-07-24,242.309998,243.240005,238.860001,243.089996,238.986008,1059300
2019-07-25,242.720001,243.000000,240.759995,242.350006,238.258514,894700
2019-07-26,243.039993,244.529999,242.520004,244.350006,240.224747,760700
2019-07-29,244.380005,244.979996,242.979996,243.300003,239.192490,677200
2019-07-30,242.740005,242.740005,241.149994,241.929993,237.845596,856400
2019-07-31,242.550003,248.710007,242.050003,244.949997,240.814606,2239600
2019-08-01,252.660004,262.829987,252.210007,257.220001,252.877487,2297300
2019-08-02,256.950012,258.130005,252.679993,253.949997,249.662674,1335200
2019-08-05,251.369995,251.369995,242.240005,244.179993,240.057648,1736900
2019-08-06,245.339996,247.050003,242.529999,245.820007,241.669937,2488700
2019-08-07,244.000000,250.339996,241.850006,248.679993,244.481644,1435900
2019-08-08,251.750000,258.589996,251.149994,257.779999,253.428024,1746900
2019-08-09,256.839996,258.019989,253.160004,256.190002,251.864853,1337200
2019-08-12,254.619995,255.660004,251.600006,254.100006,249.810150,794000
2019-08-13,255.119995,259.089996,252.490005,258.369995,254.008041,1013900
2019-08-14,253.080002,256.320007,247.889999,248.610001,244.412827,1339000
2019-08-15,250.779999,254.070007,248.880005,253.169998,248.895859,919200
2019-08-16,254.619995,257.670013,254.000000,256.679993,252.346588,2637800
2019-08-19,259.369995,261.609985,258.359985,260.679993,256.279053,1321900
2019-08-20,259.690002,263.170013,259.000000,261.239990,256.829590,1013400
2019-08-21,262.619995,265.630005,262.260010,264.619995,260.152527,1133600
2019-08-22,265.320007,266.220001,260.869995,263.320007,258.874512,1059000
2019-08-23,262.010010,263.190002,255.440002,257.040009,252.700516,1381500
2019-08-26,258.769989,259.989990,255.360001,257.200012,253.419785,1327300
2019-08-27,259.019989,259.399994,255.800003,257.260010,253.478912,1025100
2019-08-28,256.989990,258.950012,254.339996,258.720001,254.917404,1030800
2019-08-29,261.130005,262.290009,259.480011,260.750000,256.917572,1102600
2019-08-30,262.750000,262.839996,259.579987,260.190002,256.365845,1452300
2019-09-03,259.440002,261.290009,258.130005,258.670013,254.868210,1283000
2019-09-04,260.440002,260.619995,256.910004,259.200012,255.390396,1491100
2019-09-05,262.320007,265.489990,260.670013,264.829987,260.937622,1185300
2019-09-06,265.519989,268.549988,264.959991,267.750000,263.814728,1112600
2019-09-09,268.929993,269.570007,259.579987,260.760010,256.927490,1089700
2019-09-10,259.179993,260.859985,250.850006,252.350006,248.641068,2095700
2019-09-11,253.000000,253.679993,249.210007,252.000000,248.296204,1426200
2019-09-12,253.690002,257.290009,251.149994,251.880005,248.177979,1285400
2019-09-13,252.119995,252.910004,249.059998,250.070007,246.394577,1361600
2019-09-16,248.690002,251.419998,247.610001,249.500000,245.832947,1152700
2019-09-17,250.000000,256.980011,249.759995,256.119995,252.355652,1464600
2019-09-18,257.109985,257.980011,250.750000,254.690002,250.946655,1225900
2019-09-19,255.509995,257.459991,254.979996,256.730011,252.956711,1123000
2019-09-20,256.119995,258.010010,252.089996,252.779999,249.064743,1412500
2019-09-23,252.789993,254.479996,251.860001,252.460007,248.749466,889800
2019-09-24,253.509995,255.600006,250.660004,251.779999,248.079437,1036300
2019-09-25,252.009995,255.360001,250.429993,254.580002,250.838303,925500
2019-09-26,253.869995,257.130005,253.059998,256.000000,252.237411,941900
2019-09-27,257.339996,258.459991,243.039993,246.350006,242.729248,2070100
2019-09-30,246.429993,249.270004,244.279999,244.979996,241.379364,2656700
2019-10-01,244.699997,245.029999,242.059998,242.850006,239.280685,2480700
2019-10-02,241.190002,241.899994,235.750000,236.440002,232.964920,1302100
2019-10-03,236.440002,239.710007,233.490005,239.619995,236.098175,1219100
2019-10-04,240.610001,245.179993,240.580002,244.440002,240.847336,1238600
2019-10-07,243.399994,247.270004,243.399994,245.580002,241.970581,1108500
2019-10-08,243.589996,245.330002,239.639999,241.850006,238.295380,1044900
2019-10-09,245.130005,249.550003,244.000000,248.789993,245.133392,1248300
2019-10-10,247.889999,252.080002,247.770004,250.970001,247.281357,1137500
2019-10-11,255.059998,256.029999,252.649994,252.990005,249.271698,1301400
2019-10-14,252.399994,253.779999,251.119995,251.369995,247.675461,629700
2019-10-15,253.750000,256.100006,252.520004,253.449997,249.724869,886400
2019-10-16,252.899994,252.899994,248.380005,252.300003,248.591797,723600
2019-10-17,253.119995,254.149994,252.360001,253.000000,249.281494,1077700
2019-10-18,251.910004,253.039993,249.080002,250.479996,246.798553,1011600
2019-10-21,252.070007,252.070007,249.250000,251.419998,247.724731,878800
2019-10-22,251.309998,253.270004,245.960007,246.179993,242.561737,980900
2019-10-23,245.639999,246.869995,241.350006,243.910004,240.325134,1443600
2019-10-24,245.580002,250.139999,244.020004,248.399994,244.749115,1085600
2019-10-25,247.949997,250.059998,247.789993,249.270004,245.606339,800400
2019-10-28,249.669998,250.240005,246.899994,248.589996,244.936340,1262000
2019-10-29,254.600006,258.250000,252.100006,256.220001,252.454193,1325100
2019-10-30,256.309998,257.290009,251.000000,254.649994,250.907242,1145000
2019-10-31,254.559998,259.179993,254.559998,257.989990,254.198151,1203500
2019-11-01,260.010010,261.380005,257.869995,258.799988,254.996262,1074400
2019-11-04,260.230011,260.549988,255.330002,256.339996,252.572433,1116100
2019-11-05,255.960007,256.579987,249.080002,251.190002,247.498108,966900
2019-11-06,251.089996,254.149994,250.429993,253.389999,249.665756,1297800
2019-11-07,254.850006,256.119995,252.220001,255.589996,251.833420,1125200
2019-11-08,255.000000,256.500000,253.320007,255.300003,251.547714,645400
2019-11-11,253.660004,257.079987,252.369995,255.070007,251.321106,498700
2019-11-12,255.720001,257.130005,254.419998,255.130005,251.380203,613800
2019-11-13,255.070007,259.670013,254.570007,258.619995,254.818878,643500
2019-11-14,258.230011,260.190002,257.230011,260.000000,256.178619,463800
2019-11-15,261.600006,262.970001,259.829987,262.890015,259.026154,831600
2019-11-18,263.200012,265.339996,262.109985,264.079987,260.198639,847200
2019-11-19,265.570007,270.450012,265.519989,267.869995,263.932983,1231800
2019-11-20,267.700012,272.649994,266.690002,268.100006,264.159576,1157800
2019-11-21,268.200012,269.950012,263.839996,264.390015,260.504120,1002200
2019-11-22,268.850006,269.239990,263.899994,265.209991,261.312042,916100
2019-11-25,264.769989,267.790009,264.750000,265.850006,262.506836,1235000
2019-11-26,266.529999,267.329987,265.059998,266.899994,263.543610,2973100
2019-11-27,266.910004,267.869995,262.540009,265.500000,262.161255,1231600
2019-11-29,264.410004,267.100006,264.079987,264.649994,261.321899,1037700
2019-12-02,265.209991,266.649994,261.359985,262.190002,258.892853,1952000
2019-12-03,260.049988,264.029999,259.450012,264.000000,260.680084,1317200
2019-12-04,263.690002,268.980011,263.350006,268.459991,265.084015,1008500
2019-12-05,269.559998,272.140015,268.739990,271.540009,268.125336,1523500
2019-12-06,273.619995,275.750000,272.010010,274.380005,270.929565,1544500
2019-12-09,275.190002,275.190002,271.920013,272.059998,268.638702,1096800
2019-12-10,271.959991,273.540009,270.809998,271.660004,268.243774,971200
2019-12-11,272.750000,273.700012,271.209991,272.149994,268.727570,1267000
2019-12-12,272.089996,272.579987,270.200012,270.290009,266.890991,1779500
2019-12-13,269.079987,271.480011,268.190002,271.200012,267.789551,1468700
2019-12-16,273.320007,273.980011,271.250000,272.609985,269.181854,1172800
2019-12-17,274.029999,274.029999,271.559998,271.559998,268.145020,1667500
2019-12-18,272.339996,272.570007,268.899994,269.450012,266.061584,1603900
2019-12-19,268.959991,272.519989,268.779999,272.480011,269.053436,1570200
2019-12-20,272.500000,273.910004,270.500000,271.660004,268.243774,1695100
2019-12-23,272.920013,273.440002,270.899994,271.369995,267.957397,1054400
2019-12-24,271.839996,273.049988,271.049988,272.500000,269.073212,363000
2019-12-26,273.329987,274.329987,272.429993,273.559998,270.119873,450300
2019-12-27,274.440002,274.859985,272.390015,274.290009,270.840668,688800
2019-12-30,274.380005,274.739990,271.010010,271.940002,268.520233,539000
2019-12-31,271.510010,273.299988,270.850006,273.049988,269.616272,638900
2020-01-02,274.570007,277.899994,273.720001,277.839996,274.346039,1092300
2020-01-03,274.549988,278.200012,274.029999,276.910004,273.427765,576800
2020-01-06,275.600006,279.070007,274.769989,279.040009,275.530945,875100
2020-01-07,283.119995,286.690002,280.970001,280.980011,277.446594,1253700
2020-01-08,281.929993,286.809998,281.130005,285.010010,281.425903,1004500
2020-01-09,285.679993,290.899994,285.679993,289.579987,285.938416,1316100
2020-01-10,290.640015,290.910004,288.089996,288.940002,285.306427,834500
2020-01-13,288.760010,294.260010,288.440002,294.239990,290.539795,961700
2020-01-14,293.850006,294.260010,289.899994,290.170013,286.521027,1249100
2020-01-15,290.000000,296.149994,290.000000,294.380005,290.678101,1066200
2020-01-16,296.190002,298.200012,294.019989,298.190002,294.440155,789500
2020-01-17,299.420013,299.440002,295.410004,296.790009,293.057770,2246600
2020-01-21,294.760010,297.589996,294.010010,296.200012,292.475159,1423500
2020-01-22,298.899994,299.589996,296.880005,297.420013,293.679810,956300
2020-01-23,294.390015,297.940002,294.390015,297.190002,293.452698,813400
2020-01-24,298.670013,299.140015,293.320007,294.829987,291.122345,835800
2020-01-27,291.000000,293.929993,290.010010,293.130005,289.443756,919400
2020-01-28,294.089996,298.429993,293.399994,297.279999,293.541565,882400
2020-01-29,298.920013,300.709991,297.010010,297.309998,293.571198,760100
2020-01-30,296.640015,300.100006,295.290009,299.859985,296.089142,913900
2020-01-31,298.510010,299.890015,292.670013,293.730011,290.036255,1209700
2020-02-03,294.649994,297.369995,294.279999,295.670013,291.951843,1002300
2020-02-04,298.970001,300.890015,297.809998,297.920013,294.173553,1308000
2020-02-05,299.570007,300.359985,291.660004,294.769989,291.063141,1324200
2020-02-06,296.980011,298.890015,292.269989,295.519989,291.803711,1975100
2020-02-07,297.109985,297.619995,294.739990,295.480011,291.764252,1401600
2020-02-10,294.429993,296.790009,293.739990,296.559998,292.830627,1089000
2020-02-11,297.179993,298.079987,292.579987,294.119995,290.421265,1397500
2020-02-12,295.350006,304.140015,294.679993,303.829987,300.009186,1288000
2020-02-13,301.920013,303.820007,297.600006,301.350006,297.560394,1107700
2020-02-14,301.730011,307.700012,300.549988,307.649994,303.781189,979300
2020-02-18,306.929993,308.929993,304.279999,306.739990,302.882599,1047000
2020-02-19,308.140015,312.940002,307.179993,311.160004,307.247040,1341100
2020-02-20,310.089996,310.369995,300.519989,303.410004,299.594513,1898500
2020-02-21,301.420013,301.880005,291.649994,293.250000,289.562256,2066700
2020-02-24,284.809998,292.730011,283.320007,290.899994,287.241821,2006000
2020-02-25,291.250000,292.820007,280.950012,282.630005,279.720093,1439400
2020-02-26,283.720001,289.339996,281.350006,282.769989,279.858582,1460500
2020-02-27,276.850006,277.380005,267.149994,267.149994,264.399445,2298200
2020-02-28,260.220001,265.920013,257.000000,265.910004,263.172241,2900400
2020-03-02,271.049988,291.269989,269.220001,289.309998,286.331268,3140800
2020-03-03,289.829987,297.640015,277.660004,280.140015,277.255707,2691800
2020-03-04,285.029999,296.239990,281.929993,296.059998,293.011749,1468300
2020-03-05,289.299988,289.480011,274.959991,278.420013,275.553436,1824800
2020-03-06,268.890015,272.309998,264.000000,271.059998,268.269226,2513700
2020-03-09,249.839996,258.779999,241.949997,242.509995,240.013107,3947500
2020-03-10,252.509995,259.429993,245.679993,259.170013,256.501617,3059300
2020-03-11,250.910004,254.770004,237.229996,240.360001,237.885269,3389000
2020-03-12,224.229996,231.389999,213.669998,221.460007,219.179871,4659900
2020-03-13,237.729996,249.919998,225.679993,248.100006,245.545593,3394400
2020-03-16,222.610001,232.320007,209.690002,222.160004,219.872650,3119400
2020-03-17,228.619995,231.289993,220.149994,227.660004,225.316025,3205300
2020-03-18,212.899994,218.520004,186.059998,193.080002,191.092056,4235700
2020-03-19,192.789993,211.919998,186.740005,207.779999,205.640701,3203500
2020-03-20,211.009995,215.000000,205.110001,208.789993,206.640305,3558500
2020-03-23,202.830002,212.029999,191.320007,192.050003,190.072662,2605100
2020-03-24,202.779999,219.399994,199.899994,218.660004,216.408691,2755800
2020-03-25,220.130005,234.699997,217.330002,227.190002,224.850861,2045300
2020-03-26,231.529999,246.550003,230.410004,244.949997,242.427994,2884200
2020-03-27,239.080002,246.529999,236.770004,239.750000,237.281525,2924900
2020-03-30,241.410004,248.630005,239.009995,246.990005,244.446991,2529500
2020-03-31,243.949997,248.179993,240.490005,245.050003,242.526978,3805600
2020-04-01,233.960007,239.440002,233.410004,234.330002,231.917358,3457900
2020-04-02,233.339996,241.699997,230.110001,241.339996,238.855179,1735600
2020-04-03,238.330002,241.479996,236.020004,238.800003,236.341324,2217600
2020-04-06,248.229996,257.299988,243.960007,255.830002,253.195999,2129200
2020-04-07,264.859985,265.239990,255.740005,256.059998,253.423630,1678600
2020-04-08,259.500000,262.089996,255.229996,261.510010,258.817505,1326200
2020-04-09,262.950012,284.880005,262.950012,283.549988,280.630554,2740500
2020-04-13,279.500000,280.410004,267.369995,268.440002,265.676147,2900400
2020-04-14,275.600006,278.989990,271.250000,277.339996,274.484497,2588700
2020-04-15,270.200012,274.920013,267.140015,273.250000,270.436615,1594000
2020-04-16,274.179993,276.149994,270.890015,274.549988,271.723236,1265100
2020-04-17,282.679993,286.619995,278.290009,282.589996,279.680450,2667700
2020-04-20,277.850006,280.670013,276.489990,279.170013,276.295685,1512900
2020-04-21,271.250000,273.549988,265.920013,267.230011,264.478638,1856200
2020-04-22,272.709991,277.399994,269.399994,276.010010,273.168243,1112200
2020-04-23,276.790009,281.299988,276.029999,279.559998,276.681671,1699400
2020-04-24,282.609985,284.529999,280.380005,283.940002,281.016571,1124500
2020-04-27,286.459991,292.049988,285.190002,291.190002,288.191956,1289700
2020-04-28,300.000000,308.410004,292.510010,295.829987,292.784149,2048000
2020-04-29,303.260010,303.790009,293.420013,294.420013,291.388641,1757100
2020-04-30,289.269989,295.100006,288.510010,292.880005,289.864563,1916400
2020-05-01,287.670013,289.029999,284.089996,286.059998,283.114746,1152000
2020-05-04,283.299988,288.130005,281.070007,285.769989,282.827698,1187800
2020-05-05,289.619995,298.559998,288.329987,295.410004,292.368500,1049700
2020-05-06,294.820007,297.440002,288.920013,289.359985,286.380768,881000
2020-05-07,294.549988,297.769989,292.920013,295.579987,292.536713,1282600
2020-05-08,300.000000,300.000000,295.779999,297.649994,294.585419,852000
2020-05-11,294.040009,303.279999,292.649994,300.679993,297.584229,1206000
2020-05-12,304.959991,307.170013,299.209991,299.209991,296.129333,1303600
2020-05-13,297.739990,302.480011,291.989990,294.399994,291.368866,1642500
2020-05-14,291.410004,300.260010,290.079987,300.119995,297.029999,1253700
2020-05-15,298.390015,304.630005,297.329987,303.140015,300.018890,1960800
2020-05-18,311.049988,316.260010,310.619995,311.630005,308.421509,1773000
2020-05-19,311.760010,317.290009,310.670013,311.089996,307.887054,1237700
2020-05-20,315.359985,317.070007,312.380005,314.000000,310.767090,801200
2020-05-21,314.290009,316.809998,309.230011,310.760010,307.560425,725200
2020-05-22,310.940002,312.630005,307.519989,311.859985,308.649109,621500
2020-05-26,318.260010,318.890015,311.200012,312.339996,309.789703,1695300
2020-05-27,316.890015,316.890015,308.140015,315.429993,312.854462,1182900
2020-05-28,317.769989,323.519989,314.799988,318.799988,316.196960,1928600
2020-05-29,320.619995,326.000000,318.359985,325.019989,322.366180,1935800
2020-06-01,326.049988,329.570007,323.369995,327.299988,324.627533,892300
2020-06-02,325.820007,327.820007,323.309998,327.369995,324.696991,1280200
2020-06-03,330.119995,334.640015,326.619995,333.380005,330.657928,1058900
2020-06-04,331.100006,333.600006,324.339996,327.390015,324.716858,1209100
2020-06-05,332.480011,334.660004,329.630005,333.369995,330.648010,1522200
2020-06-08,330.880005,333.079987,325.890015,331.980011,329.269348,1116800
2020-06-09,329.239990,330.859985,326.670013,327.609985,324.935028,966600
2020-06-10,328.980011,334.089996,326.119995,331.179993,328.475891,1136400
2020-06-11,325.000000,326.179993,306.500000,307.029999,304.523071,1663500
2020-06-12,314.410004,318.220001,310.000000,316.910004,314.322418,1168700
2020-06-15,310.000000,320.899994,308.109985,319.649994,317.040009,998000
2020-06-16,330.000000,330.000000,319.059998,324.929993,322.276917,912800
2020-06-17,326.619995,329.579987,325.149994,326.320007,323.655609,896700
2020-06-18,324.540009,327.769989,323.320007,326.809998,324.141541,726300
2020-06-19,332.269989,333.000000,321.279999,323.730011,321.086731,1932700
2020-06-22,323.709991,326.929993,320.769989,326.359985,323.695221,1330400
2020-06-23,329.549988,332.540009,327.010010,328.559998,325.877289,890000
2020-06-24,324.549988,326.440002,316.399994,317.970001,315.373749,1298200
2020-06-25,318.380005,328.250000,316.000000,327.820007,325.143341,1051900
2020-06-26,324.899994,327.929993,321.140015,321.600006,318.974091,2563800
2020-06-29,325.149994,325.149994,318.239990,321.290009,318.666626,1298200
2020-06-30,321.609985,330.579987,320.420013,329.480011,326.789764,1823400
2020-07-01,330.420013,336.130005,328.690002,334.519989,331.788605,963200
2020-07-02,338.350006,339.290009,332.600006,333.250000,330.528992,707900
2020-07-06,338.600006,344.049988,337.600006,341.019989,338.235535,1296500
2020-07-07,339.390015,345.619995,339.390015,341.190002,338.404144,836800
2020-07-08,345.390015,354.750000,345.390015,354.320007,351.426941,1121200
2020-07-09,353.940002,356.790009,349.440002,352.720001,349.840027,1126400
2020-07-10,353.019989,354.339996,348.529999,351.809998,348.937439,821000
2020-07-13,353.019989,356.459991,344.250000,346.089996,343.264130,919700
2020-07-14,344.929993,351.809998,343.850006,351.640015,348.768829,724500
2020-07-15,357.070007,357.070007,350.230011,354.799988,351.903015,613100
2020-07-16,353.079987,354.660004,346.850006,349.510010,346.656250,624600
2020-07-17,351.470001,355.089996,349.609985,354.690002,351.793915,577800
