Date,Open,High,Low,Close,Adj Close,Volume
2019-10-31,56.330002,56.599998,55.619999,56.529999,54.191818,19249700
2019-11-01,55.939999,56.650002,55.619999,56.509998,54.172649,17953500
2019-11-04,56.930000,57.799999,56.849998,57.610001,55.227154,19068000
2019-11-05,57.470001,58.349998,57.209999,57.549999,55.169632,20865400
2019-11-06,57.490002,57.709999,56.980000,57.599998,55.521458,17721000
2019-11-07,58.000000,58.549999,57.860001,58.049999,55.955223,16962800
2019-11-08,57.849998,58.299999,57.310001,58.270000,56.167282,11888900
2019-11-11,57.970001,58.500000,57.900002,58.349998,56.244392,11228900
2019-11-12,58.400002,58.799999,58.029999,58.200001,56.099812,11952500
2019-11-13,57.869999,57.970001,57.349998,57.889999,55.800995,15332700
2019-11-14,57.610001,58.040001,57.570000,57.810001,55.723885,12119000
2019-11-15,58.169998,58.700001,57.619999,57.959999,55.868465,16112100
2019-11-18,57.700001,58.480000,57.570000,58.250000,56.148006,16097500
2019-11-19,58.480000,58.650002,57.750000,58.349998,56.244392,17061900
2019-11-20,58.259998,58.360001,57.369999,57.900002,55.810635,18542300
2019-11-21,57.490002,58.299999,57.410000,58.220001,56.119087,16139000
2019-11-22,58.340000,58.650002,57.490002,57.610001,55.531105,15690200
2019-11-25,58.000000,58.840000,58.000000,58.810001,56.687798,15011700
2019-11-26,58.950001,59.130001,58.450001,58.900002,56.774548,22338700
2019-11-27,58.529999,58.590000,57.910000,58.509998,56.398624,18184200
2019-11-29,58.150002,58.299999,57.790001,58.049999,55.955223,9481100
2019-12-02,58.549999,58.689999,57.470001,57.660000,55.579296,19154500
2019-12-03,56.860001,56.860001,55.750000,56.070000,54.046673,25737400
2019-12-04,56.660000,56.660000,55.860001,56.020000,53.998482,18881400
2019-12-05,56.410000,56.410000,55.759998,56.080002,54.056316,17673700
2019-12-06,56.660000,56.990002,56.419998,56.810001,54.759968,16476800
2019-12-09,56.540001,56.959999,56.500000,56.529999,54.490070,14298600
2019-12-10,56.709999,56.830002,56.439999,56.590000,54.547909,16157900
2019-12-11,56.910000,57.169998,56.580002,57.070000,55.010590,20051100
2019-12-12,56.750000,58.049999,56.610001,57.549999,55.473263,27883300
2019-12-13,57.549999,58.340000,57.380001,57.790001,55.704605,22795200
2019-12-16,58.209999,58.570000,57.650002,57.700001,55.617859,19131200
2019-12-17,58.000000,58.099998,57.130001,57.299999,55.232285,21653100
2019-12-18,57.389999,57.459999,56.939999,57.169998,55.106976,28261000
2019-12-19,57.169998,57.990002,56.970001,57.959999,55.868465,18865100
2019-12-20,58.320000,59.049999,57.889999,58.950001,56.822742,49953000
2019-12-23,59.060001,59.779999,59.040001,59.230000,57.092644,23593000
2019-12-24,59.250000,59.480000,59.160000,59.410000,57.266144,6313200
2019-12-26,59.410000,59.849998,59.349998,59.820000,57.661350,11480300
2019-12-27,59.910000,60.480000,59.900002,60.080002,57.911968,14085800
2019-12-30,59.990002,60.049999,59.380001,59.619999,57.468563,12750500
2019-12-31,59.619999,59.930000,59.360001,59.849998,57.690269,14432900
2020-01-02,60.240002,60.970001,60.220001,60.840000,58.644547,18056000
2020-01-03,59.810001,60.700001,59.810001,60.099998,57.931248,15293900
2020-01-06,59.590000,60.200001,59.330002,59.930000,57.767384,17755200
2020-01-07,59.779999,59.799999,58.889999,58.930000,56.803471,21876100
2020-01-08,58.889999,59.320000,58.520000,58.970001,56.842022,23133500
2020-01-09,59.049999,59.509998,58.830002,59.299999,57.160114,18813300
2020-01-10,59.570000,60.080002,58.869999,58.939999,56.813107,15200600
2020-01-13,59.169998,59.779999,59.080002,59.590000,57.439648,16453300
2020-01-14,59.490002,59.740002,59.189999,59.430000,57.285423,17051200
2020-01-15,59.299999,59.650002,58.750000,58.939999,56.813107,18498800
2020-01-16,59.259998,59.840000,59.070000,59.660000,57.507126,21365500
2020-01-17,59.980000,60.000000,59.240002,59.599998,57.449287,21803400
2020-01-21,59.810001,61.250000,59.790001,60.549999,58.365009,28358500
2020-01-22,61.040001,62.849998,60.970001,62.730000,60.466343,29475100
2020-01-23,62.860001,63.709999,62.810001,63.320000,61.035046,42778700
2020-01-24,66.570000,69.290001,66.459999,68.470001,65.999207,84711000
2020-01-27,66.720001,67.419998,65.599998,65.690002,63.319534,30764000
2020-01-28,66.500000,67.580002,65.940002,67.309998,64.881058,30915400
2020-01-29,67.629997,68.059998,66.169998,66.330002,63.936436,18055800
2020-01-30,65.639999,66.500000,64.930000,66.470001,64.071381,18522400
2020-01-31,65.800003,65.980003,63.669998,63.930000,61.623039,25268400
2020-02-03,64.459999,65.040001,64.300003,64.419998,62.095352,16646600
2020-02-04,65.769997,66.059998,64.919998,65.459999,63.097828,20970800
2020-02-05,66.690002,67.599998,66.129997,67.339996,64.909981,23401400
2020-02-06,67.300003,67.400002,66.769997,67.089996,64.987473,17408000
2020-02-07,66.860001,67.300003,66.010002,66.019997,63.951015,18134600
2020-02-10,65.559998,66.400002,65.440002,66.389999,64.309410,22299300
2020-02-11,66.830002,67.709999,66.570000,67.410004,65.297462,17975600
2020-02-12,67.599998,68.089996,67.309998,67.459999,65.345886,15586600
2020-02-13,66.989998,67.650002,66.739998,67.440002,65.326515,11602700
2020-02-14,67.519997,67.860001,66.820000,67.269997,65.161835,13405500
2020-02-18,66.660004,66.690002,65.879997,66.139999,64.067253,12758400
2020-02-19,66.389999,67.199997,66.180000,67.110001,65.006844,13551200
2020-02-20,67.040001,67.290001,64.559998,65.449997,63.398880,26452600
2020-02-21,65.180000,65.250000,64.040001,64.339996,62.323654,20775900
2020-02-24,61.610001,62.770000,61.320000,61.759998,59.824512,26903100
2020-02-25,61.990002,62.279999,59.459999,59.730000,57.858135,34495700
2020-02-26,60.110001,60.820000,59.270000,59.650002,57.780643,26190100
2020-02-27,57.930000,58.509998,55.799999,55.830002,54.080357,42226900
2020-02-28,54.299999,56.380001,53.599998,55.520000,53.780067,60721700
2020-03-02,55.790001,58.220001,54.520000,58.180000,56.356709,43140300
2020-03-03,58.029999,59.020000,55.400002,55.970001,54.215965,49740300
2020-03-04,57.009998,58.709999,56.160000,58.680000,56.841038,29223100
2020-03-05,57.060001,58.660000,56.610001,56.959999,55.174938,29099200
2020-03-06,55.180000,56.009998,54.540001,55.770000,54.022232,36259200
2020-03-09,51.919998,52.709999,50.000000,50.849998,49.256416,56197000
2020-03-10,52.759998,54.000000,50.430000,53.980000,52.288326,36569000
2020-03-11,52.389999,53.540001,51.009998,51.660000,50.041035,38563500
2020-03-12,47.990002,50.090000,45.369999,45.540001,44.112835,50661700
2020-03-13,48.259998,55.000000,47.740002,54.430000,52.724228,48805100
2020-03-16,47.509998,52.250000,43.630001,44.610001,43.211975,53878900
2020-03-17,45.759998,51.630001,45.200001,50.080002,48.510555,52085200
2020-03-18,46.709999,50.049999,45.200001,47.610001,46.117962,49309900
2020-03-19,47.840000,49.230000,45.160000,45.939999,44.500294,44538000
2020-03-20,46.509998,49.419998,45.470001,45.830002,44.393742,52344000
2020-03-23,46.020000,50.490002,45.910000,49.580002,48.026218,46698500
2020-03-24,53.139999,54.639999,51.349998,52.400002,50.757851,50019800
2020-03-25,52.480000,53.790001,49.910000,51.259998,49.653572,41106100
2020-03-26,51.740002,55.950001,51.660000,55.540001,53.799438,41459800
2020-03-27,53.419998,54.639999,52.070000,52.369999,50.728783,31633500
2020-03-30,52.990002,56.099998,52.830002,55.490002,53.751011,31628600
2020-03-31,55.060001,55.799999,53.220001,54.119999,52.423939,48074700
2020-04-01,52.500000,54.689999,51.430000,51.880001,50.254143,29586600
2020-04-02,51.290001,54.560001,51.220001,54.349998,52.646732,27810000
2020-04-03,53.849998,55.130001,52.730000,54.130001,52.433632,23906100
2020-04-06,56.630001,58.770000,56.119999,58.430000,56.598873,32323400
2020-04-07,59.939999,61.490002,58.209999,58.400002,56.569813,41410000
2020-04-08,58.990002,59.509998,57.910000,58.980000,57.131638,26719500
2020-04-09,59.360001,59.720001,56.060001,57.139999,55.349304,40499700
2020-04-13,56.570000,58.770000,56.570000,58.700001,56.860413,23251900
2020-04-14,60.040001,60.900002,59.509998,60.660000,58.758987,25674000
2020-04-15,59.740002,59.830002,58.389999,58.869999,57.025085,22841600
2020-04-16,59.610001,60.959999,58.810001,60.790001,58.884911,24433500
2020-04-17,62.020000,62.130001,59.830002,60.360001,58.468391,27385600
2020-04-20,59.279999,60.040001,58.889999,59.180000,57.325371,26420300
2020-04-21,58.110001,58.599998,55.930000,56.360001,54.593746,25248000
2020-04-22,58.270000,60.500000,57.810001,60.099998,58.216534,23350400
2020-04-23,59.669998,60.099998,58.810001,59.040001,57.189754,35092000
2020-04-24,56.200001,59.400002,56.099998,59.259998,57.402863,50187000
2020-04-27,59.720001,59.830002,58.389999,59.470001,57.606277,25902200
2020-04-28,59.990002,60.220001,58.259998,58.750000,56.908844,28784700
2020-04-29,59.439999,62.029999,59.320000,61.799999,59.863255,30451500
2020-04-30,61.369999,61.540001,59.750000,59.980000,58.100304,26279900
2020-05-01,58.830002,59.320000,57.310001,57.470001,55.668964,21194800
2020-05-04,57.119999,58.070000,56.310001,57.990002,56.172665,18957200
2020-05-05,58.790001,59.299999,58.349998,58.750000,56.908844,17252100
2020-05-06,59.040001,59.950001,58.939999,59.180000,57.649185,17848700
2020-05-07,59.930000,60.099998,58.919998,59.169998,57.639442,14733500
2020-05-08,59.669998,59.779999,59.049999,59.669998,58.126507,20384500
2020-05-11,59.740002,60.840000,59.709999,60.130001,58.574612,18684400
2020-05-12,60.220001,60.639999,58.259998,58.389999,56.879620,16754900
2020-05-13,58.450001,59.230000,56.900002,57.740002,56.246433,21065000
2020-05-14,57.320000,59.150002,56.099998,59.080002,57.551773,21569400
2020-05-15,57.400002,58.369999,56.959999,58.279999,56.772465,21373300
2020-05-18,59.740002,60.279999,59.360001,59.919998,58.370041,20428700
2020-05-19,60.130001,61.770000,59.849998,60.290001,58.730476,21865000
2020-05-20,61.160000,63.490002,61.020000,63.099998,61.467789,30584000
2020-05-21,63.099998,63.799999,61.820000,61.980000,60.376759,20987700
2020-05-22,61.980000,62.320000,61.419998,62.259998,60.649513,14103000
2020-05-26,63.680000,64.139999,62.119999,62.340000,60.727448,20933600
2020-05-27,62.320000,63.590000,61.070000,63.560001,61.915894,19886300
2020-05-28,63.000000,63.450001,61.490002,61.700001,60.104004,17253500
2020-05-29,61.900002,63.660000,61.619999,62.930000,61.302181,33393900
2020-06-01,62.490002,62.660000,61.660000,61.860001,60.259865,14317700
2020-06-02,61.700001,62.169998,60.830002,62.119999,60.513138,20702400
2020-06-03,62.450001,62.540001,61.529999,61.930000,60.328049,16737300
2020-06-04,61.740002,63.470001,61.340000,62.970001,61.341148,22010100
2020-06-05,63.360001,65.110001,63.160000,64.339996,62.675705,26813100
2020-06-08,63.970001,64.150002,62.939999,63.669998,62.023041,21546200
2020-06-09,62.990002,63.709999,62.900002,63.040001,61.409340,23594100
2020-06-10,62.790001,64.290001,62.750000,63.869999,62.217869,21367800
2020-06-11,63.070000,63.299999,59.520000,59.700001,58.155735,26998200
2020-06-12,60.110001,60.959999,58.119999,59.330002,57.795307,30419800
2020-06-15,59.330002,60.360001,58.580002,60.099998,58.545387,29651700
2020-06-16,61.490002,61.650002,59.490002,60.400002,58.837631,23226600
2020-06-17,60.740002,61.279999,60.060001,60.490002,58.925301,20454800
2020-06-18,60.349998,60.509998,59.320000,60.080002,58.525906,24899700
2020-06-19,60.650002,60.889999,59.099998,59.619999,58.077801,60336100
2020-06-22,59.730000,60.549999,58.830002,60.090000,58.535648,22846000
2020-06-23,60.189999,60.470001,59.860001,59.919998,58.370041,22809600
2020-06-24,59.639999,59.810001,58.669998,59.090000,57.561512,27764500
2020-06-25,58.980000,59.090000,57.480000,58.509998,56.996517,21906900
2020-06-26,58.490002,58.730000,57.070000,57.500000,56.012646,38477500
2020-06-29,57.470001,58.349998,56.759998,58.270000,56.762726,22150300
2020-06-30,58.709999,59.980000,58.540001,59.830002,58.282379,31542100
2020-07-01,59.910000,60.029999,58.759998,58.810001,57.288757,14748100
2020-07-02,59.189999,59.810001,58.970001,59.130001,57.600483,15578600
2020-07-06,58.720001,59.619999,58.599998,59.540001,57.999874,20536700
2020-07-07,59.070000,59.570000,58.139999,58.310001,56.801693,15996500
2020-07-08,58.450001,58.700001,57.930000,58.610001,57.093929,13277900
2020-07-09,58.200001,58.750000,57.700001,58.419998,56.908844,20683700
2020-07-10,57.950001,59.689999,57.830002,59.529999,57.990131,17742300
2020-07-13,59.840000,60.619999,58.389999,58.580002,57.064709,19082900
2020-07-14,57.869999,59.250000,57.349998,58.980000,57.454361,24190900
