Date,Open,High,Low,Close,Adj Close,Volume,indicator
2018-12-31,67.557999,67.842003,65.052002,66.559998,66.559998,31511500,0.0
2019-01-02,61.220001,63.026001,59.759997999999996,62.023998,62.023998,58293000,0.0
2019-01-03,61.400002,61.880001,59.476002,60.071999,60.071999,34826000,0.0
2019-01-04,61.200001,63.599998,60.546001000000004,63.537997999999995,63.537997999999995,36970500,1.0
2019-01-07,64.344002,67.348,63.549999,66.991997,66.991997,37756000,1.0
2019-01-08,68.391998,68.802002,65.403999,67.07,67.07,35042500,1.0
2019-01-09,67.099998,68.699997,66.293999,67.706001,67.706001,27164500,1.0
2019-01-10,66.879997,69.07800300000001,66.358002,68.994003,68.994003,30282000,1.0
2019-01-11,68.417999,69.681999,67.753998,69.452003,69.452003,25195500,1.0
2019-01-14,68.475998,68.5,66.800003,66.879997,66.879997,26236500,0.0
2019-01-15,67.0,69.760002,66.900002,68.886002,68.886002,30283000,1.0
2019-01-16,68.956001,70.400002,68.699997,69.209999,69.209999,23458500,1.0
2019-01-17,69.241997,70.300003,68.83000200000001,69.461998,69.461998,18383500,1.0
2019-01-18,64.599998,65.42600300000001,59.945999,60.452,60.452,120754000,0.0
2019-01-22,60.964001,61.599998,59.099998,59.784,59.784,60333500,0.0
2019-01-23,58.5,58.900002,56.338001,57.518002,57.518002,62650000,0.0
2019-01-24,56.605999,58.736,55.855999,58.301998,58.301998,40061000,1.0
2019-01-25,58.877998,59.703998999999996,57.91,59.408001,59.408001,36248000,1.0
2019-01-28,58.582001,59.492001,57.549999,59.276001,59.276001,32116500,0.0
2019-01-29,59.054001,59.712002000000005,58.360001000000004,59.492001,59.492001,23108500,1.0
2019-01-30,60.09,61.799999,59.698002,61.754002,61.754002,56251500,1.0
2019-01-31,60.200001,62.312,58.799999,61.403999,61.403999,62846000,0.0
2019-02-01,61.084,63.220001,60.700001,62.442001,62.442001,36417000,1.0
2019-02-04,62.596001,63.060001,60.375999,62.577999,62.577999,36760500,1.0
2019-02-05,62.498001,64.487999,62.450001,64.269997,64.269997,33714000,1.0
2019-02-06,63.917999,64.848,63.124001,63.444,63.444,25192500,0.0
2019-02-07,62.66,62.939999,60.599998,61.501999,61.501999,32603000,0.0
2019-02-08,61.366001000000004,61.490002000000004,59.700001,61.16,61.16,29221000,0.0
2019-02-11,62.32,63.720001,62.099998,62.568001,62.568001,35648500,1.0
2019-02-12,63.240002000000004,63.638,61.924,62.362,62.362,27588000,0.0
2019-02-13,62.470001,62.549999,61.113997999999995,61.633998999999996,61.633998999999996,25708000,0.0
2019-02-14,60.675999,61.354,60.200001,60.754002,60.754002,26004000,0.0
2019-02-15,60.900002,61.599998,60.779999,61.576,61.576,19524500,1.0
2019-02-19,61.312,62.307999,61.094002,61.127998,61.127998,20842000,0.0
2019-02-20,60.882,61.259997999999996,59.799999,60.512001,60.512001,35710500,0.0
2019-02-21,60.362,60.647999,58.099998,58.245998,58.245998,44546000,0.0
2019-02-22,58.897999,59.299999,58.419998,58.942001,58.942001,28703000,1.0
2019-02-25,59.582001,60.580002,59.400002,59.754002,59.754002,33132500,1.0
2019-02-26,58.444,60.402,57.754002,59.571999,59.571999,42912500,0.0
2019-02-27,60.355999,63.259997999999996,60.110001000000004,62.948002,62.948002,55919500,1.0
2019-02-28,63.784,64.0,62.161999,63.976002,63.976002,52603500,1.0
2019-03-01,61.388,61.425999,58.380001,58.958,58.958,114557000,0.0
2019-03-04,59.624001,59.799999,56.556,57.071999,57.071999,85484000,0.0
2019-03-05,56.400002,56.799999,54.02,55.307999,55.307999,93823500,0.0
2019-03-06,55.296001000000004,56.301998,54.877998,55.248001,55.248001,51677500,0.0
2019-03-07,55.768002,56.939999,54.849998,55.318001,55.318001,47212500,1.0
2019-03-08,55.382,57.118,55.178001,56.827999,56.827999,44098000,1.0
2019-03-11,56.703998999999996,58.256001,56.099998,58.183997999999995,58.183997999999995,36961500,1.0
2019-03-12,57.298,57.613997999999995,56.212002000000005,56.672001,56.672001,37520500,0.0
2019-03-13,56.779999,58.397999,56.540001000000004,57.792,57.792,34223500,1.0
2019-03-14,58.490002000000004,59.077999,57.658001,57.992001,57.992001,35517000,1.0
2019-03-15,56.702,56.743999,54.880001,55.085999,55.085999,73927500,0.0
2019-03-18,55.200001,55.610001000000004,53.459998999999996,53.897999,53.897999,51405000,0.0
2019-03-19,53.5,54.66,52.692001,53.493999,53.493999,59003000,0.0
2019-03-20,53.938,54.993999,53.259997999999996,54.720001,54.720001,34541000,1.0
2019-03-21,54.52,55.290001000000004,53.689999,54.804001,54.804001,29735500,1.0
2019-03-22,54.515999,54.560001,52.799999,52.905998,52.905998,43728000,0.0
2019-03-25,51.942001,52.636002000000005,50.891998,52.084,52.084,51075000,0.0
2019-03-26,52.888,54.051998,52.886002000000005,53.554001,53.554001,36754500,1.0
2019-03-27,53.75,55.074001,53.636002000000005,54.966,54.966,43896000,1.0
2019-03-28,55.431999,56.066002000000005,55.02,55.723999,55.723999,33870500,1.0
2019-03-29,55.740002000000004,56.032001,54.900002,55.972,55.972,29956500,1.0
2019-04-01,56.523998,57.84,56.256001,57.835999,57.835999,40552000,1.0
2019-04-02,57.66,57.888,56.776001,57.175999,57.175999,27394500,0.0
2019-04-03,57.464001,59.234001,57.433997999999995,58.362,58.362,39597000,1.0
2019-04-04,52.377998,54.240002000000004,52.118,53.556,53.556,118603500,0.0
2019-04-05,53.972,55.220001,53.222,54.992001,54.992001,65191500,1.0
2019-04-08,55.537997999999995,56.231998,54.088001,54.639998999999996,54.639998999999996,52052000,0.0
2019-04-09,54.330002,55.0,53.922001,54.462002000000005,54.462002000000005,29520000,0.0
2019-04-10,55.348,55.675999,54.577999,55.212002000000005,55.212002000000005,35306500,1.0
2019-04-11,53.66,54.099998,53.119999,53.683997999999995,53.683997999999995,49179500,0.0
2019-04-12,54.043999,54.389998999999996,53.366001000000004,53.540001000000004,53.540001000000004,33730000,0.0
2019-04-15,53.726002,53.776001,51.726002,53.276001,53.276001,50193000,0.0
2019-04-16,53.150002,55.0,52.944,54.672001,54.672001,36364500,1.0
2019-04-17,54.950001,54.958,53.708,54.245998,54.245998,25632500,0.0
2019-04-18,54.245998,54.967999,53.950001,54.652,54.652,29381500,1.0
2019-04-22,53.799999,53.936001,52.495998,52.549999,52.549999,60735500,0.0
2019-04-23,52.029999,53.119999,51.150002,52.779999,52.779999,54719500,1.0
2019-04-24,52.77,53.063999,51.599998,51.731998,51.731998,53637500,0.0
2019-04-25,51.0,51.799999,49.214001,49.526001,49.526001,109247000,0.0
2019-04-26,49.299999,49.335999,46.226002,47.028,47.028,111803500,0.0
2019-04-29,47.172001,48.796001000000004,46.433997999999995,48.293999,48.293999,83572500,1.0
2019-04-30,48.411999,48.841999,47.400002,47.737999,47.737999,47323000,0.0
2019-05-01,47.77,48.0,46.299999,46.801998,46.801998,53522000,0.0
2019-05-02,49.104,49.425999,47.543999,48.82,48.82,90796500,1.0
2019-05-03,48.771999,51.321999,48.698002,51.006001,51.006001,118534000,1.0
2019-05-06,50.004002,51.669998,49.700001,51.068001,51.068001,54169500,1.0
2019-05-07,51.360001000000004,51.442001,49.02,49.411999,49.411999,50657000,0.0
2019-05-08,49.388,50.119999,48.84,48.967999,48.967999,30882000,0.0
2019-05-09,48.400002,48.736,47.388,48.396,48.396,33557000,0.0
2019-05-10,47.950001,48.397999,47.203998999999996,47.903999,47.903999,35041500,0.0
2019-05-13,46.402,46.493999,44.900002,45.402,45.402,54174000,0.0
2019-05-14,45.860001000000004,46.900002,45.599998,46.462002000000005,46.462002000000005,36262000,1.0
2019-05-15,45.863997999999995,46.487999,45.049999,46.389998999999996,46.389998999999996,36480000,0.0
2019-05-16,45.897999,46.200001,45.299999,45.666,45.666,37416500,0.0
2019-05-17,44.391998,44.448002,41.784,42.206001,42.206001,88933500,0.0
2019-05-20,40.560001,41.200001,39.049999,41.071999,41.071999,102631000,0.0
2019-05-21,39.551998,41.48,39.208,41.015999,41.015999,90019500,0.0
2019-05-22,39.82,40.787997999999995,38.355999,38.546001000000004,38.546001000000004,93426000,0.0
2019-05-23,38.868,39.894001,37.243999,39.098,39.098,132735500,1.0
2019-05-24,39.966,39.995998,37.75,38.125999,38.125999,70683000,0.0
2019-05-28,38.240002000000004,39.0,37.57,37.740002000000004,37.740002000000004,51564500,0.0
2019-05-29,37.419998,38.478001,37.007999,37.972,37.972,59843000,1.0
2019-05-30,37.75,38.452,37.403999,37.644001,37.644001,39632500,0.0
2019-05-31,37.02,37.984001,36.82,37.032001,37.032001,52033500,0.0
2019-06-03,37.102001,37.335999,35.397999,35.793999,35.793999,65322000,0.0
2019-06-04,36.220001,38.796001000000004,35.922001,38.720001,38.720001,69037500,1.0
2019-06-05,39.736,40.256001,38.369999,39.318001,39.318001,67554000,1.0
