Date,Open,High,Low,Close,Adj Close,Volume,indicator
2018-12-31,136.779999,137.899994,134.309998,136.169998,130.56958,1597200,0.0
2019-01-02,133.46000700000002,139.649994,133.399994,138.300003,132.611969,1712600,1.0
2019-01-03,135.199997,136.350006,131.350006,131.630005,126.216301,2111100,0.0
2019-01-04,134.08999599999999,138.240005,133.350006,138.059998,132.381805,2127000,1.0
2019-01-07,138.470001,141.070007,137.389999,139.28999299999998,133.561249,1394000,1.0
2019-01-08,140.229996,140.470001,133.360001,136.929993,131.298294,2746300,0.0
2019-01-09,138.71000700000002,144.669998,138.279999,144.0,138.077545,3336700,1.0
2019-01-10,143.08999599999999,145.570007,141.389999,144.570007,138.624084,2009400,1.0
2019-01-11,143.949997,147.070007,142.899994,144.110001,138.183014,2281300,0.0
2019-01-14,142.25,142.320007,138.630005,140.429993,134.65434299999998,3239100,0.0
2019-01-15,141.320007,142.360001,138.880005,140.0,134.24205,1453900,0.0
2019-01-16,140.139999,141.75,138.639999,138.75,133.043472,1912400,0.0
2019-01-17,137.970001,141.949997,136.649994,141.759995,135.92965700000002,1844500,1.0
2019-01-18,143.28999299999998,149.880005,143.100006,147.550003,141.481552,3780200,1.0
2019-01-22,146.350006,146.529999,138.429993,139.889999,134.136597,3724900,0.0
2019-01-23,140.669998,142.270004,137.580002,139.330002,133.59960900000002,3506800,0.0
2019-01-24,150.25,162.179993,150.020004,161.199997,154.570145,13421400,1.0
2019-01-25,163.029999,166.809998,159.75,165.490005,158.683685,7158500,1.0
2019-01-28,160.0,167.0,159.0,166.059998,159.230255,4513900,1.0
2019-01-29,169.33999599999999,169.970001,163.91000400000001,164.990005,158.20426899999998,3421200,0.0
2019-01-30,167.429993,172.529999,166.649994,170.929993,163.89996299999999,3880700,1.0
2019-01-31,169.610001,172.899994,167.860001,169.580002,162.605469,3048100,0.0
2019-02-01,170.199997,173.5,169.429993,172.770004,165.664291,2891700,1.0
2019-02-04,172.449997,173.949997,170.880005,173.16000400000001,166.038254,1738600,1.0
