Date,Open,High,Low,Close,Adj Close,Volume,indicator
2018-12-31,207.779999,210.69999700000002,205.979996,210.69999700000002,210.69999700000002,742300,0.0
2019-01-02,205.0,213.419998,202.350006,210.55000299999998,210.55000299999998,652100,0.0
2019-01-03,205.389999,207.970001,199.205002,199.600006,199.600006,800600,0.0
2019-01-04,204.28999299999998,204.83999599999999,200.679993,202.470001,202.470001,1185000,1.0
2019-01-07,209.149994,213.440002,205.619995,209.919998,209.919998,1320800,1.0
2019-01-08,213.669998,215.11999500000002,210.38000499999998,214.27999900000003,214.27999900000003,763900,1.0
2019-01-09,215.210007,218.94999700000002,214.02999900000003,216.94999700000002,216.94999700000002,571600,1.0
2019-01-10,215.32000699999998,219.13400299999998,214.100006,217.960007,217.960007,408300,1.0
2019-01-11,215.960007,218.940002,214.00999500000003,218.100006,218.100006,406000,1.0
2019-01-14,216.08999599999999,217.899994,214.49000499999997,215.580002,215.580002,422200,0.0
2019-01-15,216.440002,223.5,216.440002,222.850006,222.850006,706700,1.0
2019-01-16,222.88000499999998,227.25,220.92999300000002,221.24000499999997,221.24000499999997,527000,0.0
2019-01-17,219.789993,222.149994,219.63999900000002,221.02999900000003,221.02999900000003,686800,0.0
2019-01-18,229.190002,233.16000400000001,225.0,232.080002,232.080002,1465700,1.0
2019-01-22,230.0,230.24000499999997,221.669998,222.99000499999997,222.99000499999997,823800,0.0
2019-01-23,224.979996,227.227005,220.00999500000003,222.289993,222.289993,449700,0.0
2019-01-24,222.52999900000003,226.899994,222.52999900000003,226.44999700000002,226.44999700000002,406900,1.0
2019-01-25,227.979996,228.80000299999998,226.00999500000003,227.25999500000003,227.25999500000003,746800,1.0
2019-01-28,223.5,223.50999500000003,211.33999599999999,215.32000699999998,215.32000699999998,1161600,0.0
2019-01-29,215.149994,216.00999500000003,205.399994,206.419998,206.419998,1016900,0.0
2019-01-30,209.0,210.729996,204.934998,210.24000499999997,210.24000499999997,834000,1.0
2019-01-31,210.5,216.07000699999998,210.25,214.77999900000003,214.77999900000003,614000,1.0
2019-02-01,215.330002,222.809998,215.270004,220.5,220.5,853300,1.0
2019-02-04,220.080002,221.91700699999998,217.16000400000001,218.42999300000002,218.42999300000002,501800,0.0
2019-02-05,218.88999900000002,226.0,218.88999900000002,224.02999900000003,224.02999900000003,660500,1.0
2019-02-06,224.460007,227.0,222.770004,224.669998,224.669998,529800,1.0
2019-02-07,222.83999599999999,224.0,218.399994,220.27999900000003,220.27999900000003,400300,0.0
2019-02-08,218.440002,226.38999900000002,218.440002,226.33999599999999,226.33999599999999,707700,1.0
2019-02-11,227.729996,230.80000299999998,227.24000499999997,229.17999300000002,229.17999300000002,727300,1.0
2019-02-12,231.32000699999998,239.399994,230.63000499999998,238.44999700000002,238.44999700000002,1351100,1.0
2019-02-13,240.0,240.5,233.76499900000002,236.399994,236.399994,977200,0.0
2019-02-14,236.770004,242.33999599999999,236.05299399999998,240.77999900000003,240.77999900000003,1586300,1.0
2019-02-15,259.75,268.613007,254.80000299999998,263.950012,263.950012,4090100,1.0
2019-02-19,264.589996,272.72000099999997,263.679993,269.579987,269.579987,1911100,1.0
2019-02-20,270.170013,274.815002,267.22000099999997,270.72000099999997,270.72000099999997,1128600,1.0
2019-02-21,268.190002,271.869995,266.54599,270.5,270.5,689700,0.0
2019-02-22,271.880005,275.350006,270.820007,274.97000099999997,274.97000099999997,746400,1.0
2019-02-25,278.5,283.01001,278.5,279.299988,279.299988,874300,1.0
2019-02-26,278.25,281.859985,278.25,280.52999900000003,280.52999900000003,654800,1.0
2019-02-27,280.5,285.0,280.100006,283.98999,283.98999,690600,1.0
2019-02-28,283.98999,286.549988,281.964996,285.25,285.25,660400,1.0
2019-03-01,287.600006,288.48999,283.829987,286.540009,286.540009,837900,1.0
2019-03-04,288.0,289.769989,279.46200600000003,284.399994,284.399994,787400,0.0
2019-03-05,284.77999900000003,285.22000099999997,276.040009,277.77999900000003,277.77999900000003,1087700,0.0
2019-03-06,277.109985,279.0,268.730011,275.100006,275.100006,896200,0.0
2019-03-07,275.540009,278.0,271.420013,276.230011,276.230011,550900,1.0
2019-03-08,269.519989,275.329987,266.630005,274.549988,274.549988,555600,0.0
2019-03-11,275.230011,283.52999900000003,275.230011,281.799988,281.799988,568800,1.0
2019-03-12,283.040009,287.27999900000003,281.22000099999997,285.089996,285.089996,715000,1.0
2019-03-13,288.859985,296.0,287.100006,292.51001,292.51001,1145500,1.0
2019-03-14,291.809998,293.964996,289.821991,292.609985,292.609985,509700,1.0
2019-03-15,294.799988,299.589996,293.329987,296.76001,296.76001,1026500,1.0
2019-03-18,296.76001,304.97000099999997,294.821991,299.200012,299.200012,1042100,1.0
2019-03-19,300.48999,300.75,294.600006,295.179993,295.179993,904500,0.0
2019-03-20,297.549988,300.019989,294.940002,298.450012,298.450012,592200,1.0
2019-03-21,304.609985,316.670013,303.160004,315.019989,315.019989,1665100,1.0
2019-03-22,312.329987,314.899994,299.589996,300.160004,300.160004,1134800,0.0
2019-03-25,298.119995,302.399994,295.179993,301.230011,301.230011,624200,1.0
2019-03-26,305.600006,314.278015,305.559998,309.799988,309.799988,959000,1.0
2019-03-27,310.980011,314.079987,305.52999900000003,311.329987,311.329987,785800,1.0
2019-03-28,312.23999,315.179993,309.929993,312.299988,312.299988,632500,1.0
2019-03-29,314.950012,316.234985,311.700012,314.459991,314.459991,670000,1.0
2019-04-01,318.73999,319.410004,314.700012,318.359985,318.359985,794600,1.0
2019-04-02,318.959991,320.880005,317.049988,318.429993,318.429993,645600,1.0
2019-04-03,322.769989,325.0,319.649994,321.75,321.75,770600,1.0
2019-04-04,322.0,323.980011,310.47000099999997,313.149994,313.149994,960800,0.0
2019-04-05,314.320007,315.940002,310.964996,311.059998,311.059998,877000,0.0
2019-04-08,310.209991,317.070007,306.463013,316.899994,316.899994,588700,1.0
2019-04-09,315.799988,319.309998,314.24798599999997,317.190002,317.190002,442600,1.0
2019-04-10,317.649994,323.01001,317.59500099999997,322.25,322.25,637300,1.0
2019-04-11,324.0,324.0,319.200012,322.230011,322.230011,550800,0.0
2019-04-12,325.0,326.494995,323.119995,324.769989,324.769989,464900,1.0
2019-04-15,324.910004,329.25,324.290009,327.339996,327.339996,543700,1.0
2019-04-16,329.51001,330.52999900000003,326.76001,328.540009,328.540009,597900,1.0
2019-04-17,331.0,331.269989,326.22900400000003,328.040009,328.040009,530200,0.0
2019-04-18,328.459991,329.339996,320.119995,323.380005,323.380005,769800,0.0
2019-04-22,323.0,328.5,322.230011,327.600006,327.600006,515500,1.0
2019-04-23,322.730011,326.009003,315.640015,321.059998,321.059998,1103500,0.0
2019-04-24,321.149994,328.25698900000003,321.149994,325.230011,325.230011,784100,1.0
2019-04-25,323.570007,324.609985,314.399994,318.109985,318.109985,703900,0.0
2019-04-26,317.089996,322.25,316.230011,320.399994,320.399994,629500,1.0
2019-04-29,321.429993,322.829987,316.549988,316.880005,316.880005,711500,0.0
2019-04-30,315.619995,316.065002,306.950012,312.290009,312.290009,1269800,0.0
2019-05-01,314.880005,316.22000099999997,310.410004,310.459991,310.459991,853400,0.0
2019-05-02,309.26001,315.664001,308.359985,310.850006,310.850006,1423500,1.0
2019-05-03,261.899994,278.440002,251.0,278.410004,278.410004,5828600,0.0
2019-05-06,268.0,273.399994,262.0,273.309998,273.309998,2337800,0.0
2019-05-07,270.570007,271.14300499999996,261.18701200000004,265.670013,265.670013,1644500,0.0
2019-05-08,265.679993,269.744995,261.799988,266.25,266.25,1332300,1.0
2019-05-09,263.329987,268.690002,259.5,267.429993,267.429993,1099000,1.0
2019-05-10,265.809998,267.880005,258.23999,264.22000099999997,264.22000099999997,1153500,0.0
2019-05-13,256.440002,258.140015,243.393005,243.899994,243.899994,1721400,0.0
2019-05-14,247.520004,252.729996,246.5,248.88000499999998,248.88000499999998,1483700,1.0
2019-05-15,246.91000400000001,250.05000299999998,246.0,248.69999700000002,248.69999700000002,881100,0.0
2019-05-16,251.190002,255.25,250.399994,253.61999500000002,253.61999500000002,788000,1.0
2019-05-17,249.82000699999998,253.94500699999998,248.58999599999999,250.11999500000002,250.11999500000002,1309700,0.0
2019-05-20,247.5,248.25999500000003,242.63999900000002,244.94999700000002,244.94999700000002,795200,0.0
2019-05-21,246.27999900000003,253.94999700000002,246.27999900000003,252.94999700000002,252.94999700000002,1134900,1.0
2019-05-22,252.0,255.33799700000003,251.24000499999997,253.13999900000002,253.13999900000002,848500,1.0
2019-05-23,249.07000699999998,255.27999900000003,248.149994,254.38000499999998,254.38000499999998,1162600,1.0
2019-05-24,256.869995,259.47699,254.77999900000003,255.940002,255.940002,875000,1.0
2019-05-28,256.519989,259.160004,252.90499900000003,253.33999599999999,253.33999599999999,567200,0.0
2019-05-29,250.75999500000003,251.710007,245.770004,247.5,247.5,623000,0.0
2019-05-30,249.82000699999998,251.330002,246.669998,247.97000099999997,247.97000099999997,409600,1.0
2019-05-31,244.11999500000002,246.88999900000002,243.350006,244.58999599999999,244.58999599999999,692200,0.0
2019-06-03,243.74000499999997,246.92999300000002,240.67999300000002,241.36000099999998,241.36000099999998,1064100,0.0
2019-06-04,245.039993,254.86000099999998,244.266998,254.710007,254.710007,835100,1.0
2019-06-05,257.790009,263.730011,254.91000400000001,263.630005,263.630005,1489600,1.0
2019-06-06,264.100006,265.910004,253.58999599999999,257.179993,257.179993,1109000,0.0
2019-06-07,250.66000400000001,251.0,236.539993,246.440002,246.440002,2086700,0.0
2019-06-10,247.83999599999999,255.729996,247.83999599999999,250.07000699999998,250.07000699999998,1119600,1.0
2019-06-11,252.0,254.07000699999998,241.11500499999997,243.0,243.0,844800,0.0
2019-06-12,242.67999300000002,246.951004,242.44999700000002,243.88000499999998,243.88000499999998,679200,1.0
2019-06-13,245.72000099999997,245.72000099999997,239.88999900000002,242.00999500000003,242.00999500000003,1246200,0.0
2019-06-14,240.5,241.5,232.30000299999998,236.080002,236.080002,946200,0.0
2019-06-17,236.88999900000002,241.17999300000002,236.88999900000002,238.600006,238.600006,902300,1.0
2019-06-18,241.30000299999998,247.25,241.30000299999998,242.059998,242.059998,686000,1.0
2019-06-19,244.020004,245.91000400000001,242.059998,243.16000400000001,243.16000400000001,632900,1.0
2019-06-20,248.0,250.5,244.02999900000003,248.729996,248.729996,705200,1.0
2019-06-21,248.92999300000002,254.61000099999998,248.080002,253.38999900000002,253.38999900000002,1477500,1.0
2019-06-24,253.27999900000003,255.25,250.919006,252.08999599999999,252.08999599999999,869500,0.0
2019-06-25,251.710007,251.899994,245.41000400000001,246.38000499999998,246.38000499999998,574700,0.0
2019-06-26,250.77999900000003,257.97000099999997,249.0,255.309998,255.309998,1437100,1.0
2019-06-27,256.790009,262.579987,256.640015,257.98999,257.98999,1149500,1.0
2019-06-28,259.0,260.440002,254.88000499999998,259.619995,259.619995,813900,1.0
2019-07-01,265.47000099999997,266.954987,261.350006,262.839996,262.839996,664800,1.0
2019-07-02,262.829987,265.950012,261.380005,265.299988,265.299988,570100,1.0
2019-07-03,265.880005,268.940002,264.649994,268.859985,268.859985,830700,1.0
2019-07-05,268.100006,271.130005,265.950012,270.73999,270.73999,571600,1.0
2019-07-08,269.459991,269.76001,266.149994,268.0,268.0,615000,0.0
2019-07-09,265.98999,271.140015,265.299988,270.549988,270.549988,525600,1.0
2019-07-10,272.170013,274.388,269.589996,270.390015,270.390015,463600,0.0
2019-07-11,271.359985,272.540009,268.369995,271.899994,271.899994,535900,1.0
2019-07-12,272.0,276.119995,272.0,274.26001,274.26001,456700,1.0
2019-07-15,276.309998,278.200012,274.484985,277.640015,277.640015,640700,1.0
2019-07-16,276.0,277.98999,272.63501,275.51001,275.51001,639900,0.0
2019-07-17,275.619995,280.625,275.102997,277.429993,277.429993,597100,1.0
2019-07-18,277.27999900000003,278.494995,273.410004,275.48999,275.48999,737400,0.0
2019-07-19,282.119995,287.609985,278.540009,282.73999,282.73999,1033500,1.0
2019-07-22,283.820007,289.450012,282.73999,287.359985,287.359985,672200,1.0
2019-07-23,288.450012,288.799988,273.910004,276.350006,276.350006,1280400,0.0
2019-07-24,277.02999900000003,279.850006,276.47000099999997,279.190002,279.190002,756000,1.0
2019-07-25,278.649994,278.98999,262.700012,267.410004,267.410004,1263800,0.0
2019-07-26,268.77999900000003,273.820007,266.540009,272.980011,272.980011,677500,1.0
2019-07-29,272.5,272.670013,266.282013,272.230011,272.230011,671500,0.0
2019-07-30,272.23999,275.869995,269.559998,274.27999900000003,274.27999900000003,642900,1.0
2019-07-31,274.299988,279.23999,271.144989,273.450012,273.450012,687400,0.0
2019-08-01,273.22000099999997,278.47000099999997,268.369995,272.22000099999997,272.22000099999997,1178800,0.0
2019-08-02,254.75,255.0,240.229996,244.11999500000002,244.11999500000002,2991400,0.0
2019-08-05,236.99000499999997,238.0,229.05000299999998,230.94999700000002,230.94999700000002,1503900,0.0
2019-08-06,235.50999500000003,236.899994,230.19999700000002,235.82000699999998,235.82000699999998,948600,1.0
2019-08-07,230.97000099999997,235.32000699999998,230.17999300000002,235.0,235.0,765000,0.0
2019-08-08,237.74000499999997,240.75999500000003,234.13999900000002,234.49000499999997,234.49000499999997,949200,0.0
2019-08-09,232.75,232.75,226.190002,228.729996,228.729996,1222300,0.0
2019-08-12,227.02999900000003,227.378006,223.001007,224.47000099999997,224.47000099999997,675000,0.0
2019-08-13,224.479996,233.99000499999997,223.0,230.82000699999998,230.82000699999998,807400,1.0
2019-08-14,226.07000699999998,226.97000099999997,218.350006,219.42999300000002,219.42999300000002,1139200,0.0
2019-08-15,219.13000499999998,220.0,214.05000299999998,216.690002,216.690002,1116700,0.0
2019-08-16,219.0,222.57000699999998,218.940002,221.17999300000002,221.17999300000002,769400,1.0
2019-08-19,226.0,226.899994,222.919998,223.47000099999997,223.47000099999997,662900,1.0
2019-08-20,222.309998,223.30000299999998,219.0,219.190002,219.190002,551500,0.0
2019-08-21,222.330002,227.0,221.00999500000003,226.539993,226.539993,737000,1.0
2019-08-22,227.86000099999998,229.0,225.86999500000002,227.27999900000003,227.27999900000003,657400,1.0
2019-08-23,226.25999500000003,229.38400299999998,222.559998,223.399994,223.399994,781200,0.0
2019-08-26,225.979996,226.82000699999998,220.729996,223.19999700000002,223.19999700000002,429300,0.0
2019-08-27,224.36999500000002,224.94999700000002,220.72000099999997,223.77999900000003,223.77999900000003,520600,1.0
2019-08-28,221.55000299999998,224.25,219.41000400000001,222.479996,222.479996,496400,0.0
2019-08-29,225.75999500000003,229.88999900000002,224.52999900000003,227.41000400000001,227.41000400000001,464000,1.0
2019-08-30,227.0,228.11999500000002,223.781998,226.61999500000002,226.61999500000002,545000,0.0
2019-09-03,225.899994,228.5,222.106995,224.289993,224.289993,445900,0.0
2019-09-04,225.690002,227.940002,225.11000099999998,226.229996,226.229996,594000,1.0
2019-09-05,229.41000400000001,236.419998,228.923004,235.38000499999998,235.38000499999998,737900,1.0
2019-09-06,236.0,237.26400800000002,234.00999500000003,235.69999700000002,235.69999700000002,558600,1.0
2019-09-09,237.36000099999998,238.507004,227.830002,231.13000499999998,231.13000499999998,720500,0.0
2019-09-10,229.789993,238.0,227.460007,237.940002,237.940002,703800,1.0
2019-09-11,239.0,247.059998,238.0,246.809998,246.809998,896500,1.0
2019-09-12,247.600006,251.38999900000002,247.520004,249.940002,249.940002,1001500,1.0
2019-09-13,249.25,250.0,243.27999900000003,243.75999500000003,243.75999500000003,607000,0.0
2019-09-16,241.58999599999999,246.093002,240.82000699999998,244.190002,244.190002,340100,1.0
2019-09-17,242.75999500000003,245.979996,242.00999500000003,244.44999700000002,244.44999700000002,620500,1.0
2019-09-18,245.899994,247.41000400000001,243.539993,246.600006,246.600006,709400,1.0
2019-09-19,246.72000099999997,251.854996,243.44999700000002,244.13000499999998,244.13000499999998,610400,0.0
2019-09-20,245.479996,245.850006,239.44999700000002,240.059998,240.059998,777000,0.0
2019-09-23,240.080002,243.149994,238.539993,240.75,240.75,589200,1.0
2019-09-24,243.24000499999997,243.27999900000003,235.71899399999998,238.039993,238.039993,607200,0.0
2019-09-25,237.32000699999998,242.289993,233.02999900000003,241.559998,241.559998,441100,1.0
2019-09-26,240.33999599999999,244.72000099999997,237.830002,244.00999500000003,244.00999500000003,377900,1.0
2019-09-27,245.0,247.72000099999997,240.729996,242.77999900000003,242.77999900000003,417200,0.0
2019-09-30,242.77999900000003,243.039993,238.38000499999998,238.919998,238.919998,745000,0.0
2019-10-01,240.270004,241.49000499999997,229.5,230.350006,230.350006,723300,0.0
2019-10-02,227.479996,228.690002,222.354996,228.330002,228.330002,589200,0.0
2019-10-03,220.919998,224.33999599999999,215.25999500000003,224.33999599999999,224.33999599999999,923300,0.0
2019-10-04,224.38999900000002,228.91000400000001,224.17999300000002,228.57000699999998,228.57000699999998,330300,1.0
2019-10-07,230.05000299999998,232.55000299999998,229.47000099999997,230.940002,230.940002,355500,1.0
2019-10-08,230.080002,231.41000400000001,225.106995,229.100006,229.100006,443500,0.0
2019-10-09,231.00999500000003,231.919998,227.50999500000003,230.02999900000003,230.02999900000003,462900,1.0
2019-10-10,228.559998,228.86999500000002,225.5,227.72000099999997,227.72000099999997,687500,0.0
2019-10-11,232.72000099999997,238.74000499999997,230.755997,236.440002,236.440002,557100,1.0
2019-10-14,236.36999500000002,236.944,233.309998,234.770004,234.770004,321400,0.0
2019-10-15,235.91000400000001,243.580002,235.419998,240.97000099999997,240.97000099999997,493100,1.0
