Date,Open,High,Low,Close,Adj Close,Volume,indicator,7dayMA
2018-12-31,207.779999,210.699997,205.979996,210.699997,210.699997,742300,0.0,210.699997
2019-01-02,205.0,213.419998,202.350006,210.550003,210.550003,652100,0.0,210.625
2019-01-03,205.389999,207.970001,199.205002,199.600006,199.600006,800600,0.0,206.950002
2019-01-04,204.289993,204.839996,200.679993,202.470001,202.470001,1185000,1.0,205.83000175
2019-01-07,209.149994,213.440002,205.619995,209.919998,209.919998,1320800,1.0,206.64800100000002
2019-01-08,213.669998,215.119995,210.380005,214.27999900000003,214.27999900000003,763900,1.0,207.9200006666667
2019-01-09,215.210007,218.949997,214.02999900000003,216.949997,216.949997,571600,1.0,209.21000014285715
2019-01-10,215.320007,219.134003,214.100006,217.960007,217.960007,408300,1.0,210.460001122449
2019-01-11,215.960007,218.940002,214.00999500000003,218.100006,218.100006,406000,1.0,211.55143039067056
2019-01-14,216.089996,217.899994,214.490005,215.580002,215.580002,422200,0.0,212.12694062057474
2019-01-15,216.440002,223.5,216.440002,222.850006,222.850006,706700,1.0,213.65880710334977
2019-01-16,222.880005,227.25,220.929993,221.240005,221.240005,527000,0.0,214.74183537429982
2019-01-17,219.789993,222.149994,219.639999,221.02999900000003,221.02999900000003,686800,0.0,215.64014446368557
2019-01-18,229.190002,233.160004,225.0,232.080002,232.080002,1465700,1.0,217.9886955403019
2019-01-22,230.0,230.240005,221.669998,222.990005,222.990005,823800,0.0,218.70316832025875
2019-01-23,224.979996,227.227005,220.00999500000003,222.289993,222.289993,449700,0.0,219.21557184593607
2019-01-24,222.52999900000003,226.899994,222.52999900000003,226.449997,226.449997,406900,1.0,220.24906115365948
2019-01-25,227.979996,228.800003,226.00999500000003,227.25999500000003,227.25999500000003,746800,1.0,221.25062313170815
2019-01-28,223.5,223.50999500000003,211.339996,215.320007,215.320007,1161600,0.0,220.40339225574985
2019-01-29,215.149994,216.00999500000003,205.399994,206.419998,206.419998,1016900,0.0,218.40576450492844
2019-01-30,209.0,210.729996,204.934998,210.240005,210.240005,834000,1.0,217.23922743279581
2019-01-31,210.5,216.070007,210.25,214.77999900000003,214.77999900000003,614000,1.0,216.88790908525357
2019-02-01,215.330002,222.809998,215.270004,220.5,220.5,853300,1.0,217.40392207307448
2019-02-04,220.080002,221.917007,217.160004,218.429993,218.429993,501800,0.0,217.55050363406386
2019-02-05,218.889999,226.0,218.889999,224.02999900000003,224.02999900000003,660500,1.0,218.4761458291976
2019-02-06,224.460007,227.0,222.770004,224.669998,224.669998,529800,1.0,219.36098185359796
2019-02-07,222.839996,224.0,218.399994,220.27999900000003,220.27999900000003,400300,0.0,219.4922700173697
2019-02-08,218.440002,226.389999,218.440002,226.339996,226.339996,707700,1.0,220.47051658631685
2019-02-11,227.729996,230.800003,227.240005,229.179993,229.179993,727300,1.0,221.71472750255728
2019-02-12,231.320007,239.399994,230.630005,238.449997,238.449997,1351100,1.0,224.10548028790623
2019-02-13,240.0,240.5,233.764999,236.399994,236.399994,977200,0.0,225.8618393896339
2019-02-14,236.770004,242.339996,236.052994,240.77999900000003,240.77999900000003,1586300,1.0,227.99300504825763
2019-02-15,259.75,268.613007,254.800003,263.950012,263.950012,4090100,1.0,233.129720327078
2019-02-19,264.589996,272.720001,263.679993,269.579987,269.579987,1911100,1.0,238.33690128035258
2019-02-20,270.170013,274.815002,267.220001,270.720001,270.720001,1128600,1.0,242.96305838315934
2019-02-21,268.190002,271.869995,266.54599,270.5,270.5,689700,0.0,246.89690718556514
