Date,Open,High,Low,Close,Adj Close,Volume,indicator,7dayMA
2018-12-31,136.779999,137.899994,134.309998,136.169998,130.56958,1597200,0.0,136.169998
2019-01-02,133.46000700000002,139.649994,133.399994,138.300003,132.611969,1712600,1.0,137.2350005
2019-01-03,135.199997,136.350006,131.350006,131.630005,126.216301,2111100,0.0,135.36666866666667
2019-01-04,134.089996,138.240005,133.350006,138.059998,132.381805,2127000,1.0,136.04000100000002
2019-01-07,138.470001,141.070007,137.389999,139.28999299999998,133.561249,1394000,1.0,136.6899994
2019-01-08,140.229996,140.470001,133.360001,136.929993,131.298294,2746300,0.0,136.72999833333333
2019-01-09,138.71000700000002,144.669998,138.279999,144.0,138.077545,3336700,1.0,137.76856999999998
2019-01-10,143.089996,145.570007,141.389999,144.570007,138.624084,2009400,1.0,138.74020385714286
2019-01-11,143.949997,147.070007,142.899994,144.110001,138.183014,2281300,0.0,139.50731773469388
2019-01-14,142.25,142.320007,138.630005,140.429993,134.65434299999998,3239100,0.0,139.63912848688048
2019-01-15,141.320007,142.360001,138.880005,140.0,134.24205,1453900,0.0,139.69068156018326
2019-01-16,140.139999,141.75,138.639999,138.75,133.043472,1912400,0.0,139.55629848015707
2019-01-17,137.970001,141.949997,136.649994,141.759995,135.92965700000002,1844500,1.0,139.87111226870607
2019-01-18,143.28999299999995,149.880005,143.100006,147.550003,141.481552,3780200,1.0,140.96809665889094
2019-01-22,146.350006,146.529999,138.429993,139.889999,134.136597,3724900,0.0,140.8140827076208
2019-01-23,140.669998,142.270004,137.580002,139.330002,133.59960900000002,3506800,0.0,140.60207117796068
2019-01-24,150.25,162.179993,150.020004,161.199997,154.570145,13421400,1.0,143.54463200968058
2019-01-25,163.029999,166.809998,159.75,165.490005,158.683685,7158500,1.0,146.67968529401193
2019-01-28,160.0,167.0,159.0,166.059998,159.230255,4513900,1.0,149.44830139486734
2019-01-29,169.339996,169.970001,163.910004,164.990005,158.20426899999995,3421200,0.0,151.66854476702915
2019-01-30,167.429993,172.529999,166.649994,170.929993,163.899963,3880700,1.0,154.42018022888212
2019-01-31,169.610001,172.899994,167.860001,169.580002,162.605469,3048100,0.0,156.5858690533275
2019-02-01,170.199997,173.5,169.429993,172.770004,165.664291,2891700,1.0,158.89788833142356
2019-02-04,172.449997,173.949997,170.880005,173.160004,166.038254,1738600,1.0,160.93533342693448
2019-02-05,172.580002,174.440002,171.699997,173.690002,166.546478,2474300,1.0,162.75742893737242
2019-02-06,174.330002,180.529999,174.0,177.100006,169.81620800000005,3379400,1.0,164.8063685177478
2019-02-07,175.020004,176.699997,173.259995,175.720001,168.49295,2166400,0.0,166.36545887235525
2019-02-08,172.679993,175.639999,171.649994,175.300003,168.09021,1704200,0.0,167.64182231916166
2019-02-11,175.630005,177.0,174.839996,175.919998,168.684723,1682800,1.0,168.82441884499573
2019-02-12,178.0,180.139999,177.300003,179.25,171.877777,1963100,1.0,170.31378758142492
2019-02-13,180.080002,182.960007,179.279999,181.009995,173.565369,2028100,1.0,171.84181721264991
2019-02-14,180.059998,185.240005,180.059998,181.330002,173.87223799999995,2001200,1.0,173.19727218227135
2019-02-15,182.020004,183.149994,179.339996,181.089996,173.64210500000004,2313800,0.0,174.32480415623257
2019-02-19,180.940002,183.0,180.220001,180.309998,172.89418,1551600,0.0,175.1798318481993
2019-02-20,181.169998,183.199997,180.559998,182.210007,174.716034,2197200,1.0,176.18414258417081
2019-02-21,182.190002,182.839996,178.570007,178.820007,171.46546899999996,1914100,0.0,176.560694643575
2019-02-22,176.440002,179.910004,175.100006,179.220001,171.84903,2710300,1.0,176.94059555163568
2019-02-25,182.300003,182.380005,179.419998,179.600006,172.213379,1838000,1.0,177.32051132997347
2019-02-26,178.889999,180.320007,178.199997,178.559998,171.216156,1506300,0.0,177.49758085426296
2019-02-27,177.639999,178.21000700000005,174.320007,177.199997,169.912079,1758600,0.0,177.45506887508253
2019-02-28,176.160004,177.03999299999995,174.899994,176.089996,168.847733,1659700,0.0,177.26005846435643
2019-03-01,177.669998,179.059998,175.889999,176.75,169.480591,1513600,1.0,177.18719296944838
2019-03-04,177.350006,180.289993,176.559998,177.770004,170.45863300000005,2278100,1.0,177.2704516880986
2019-03-05,176.96000700000005,177.270004,172.25,173.53999299999995,166.402603,2575600,0.0,176.73752901837022
2019-03-06,173.5,173.929993,168.179993,169.190002,162.23152199999996,3012400,0.0,175.65931087288877
2019-03-07,168.509995,168.53999299999995,164.889999,167.160004,160.285004,2446700,0.0,174.4451241767618
2019-03-08,164.699997,169.410004,163.600006,168.830002,161.886322,1943900,1.0,173.64296386579582
2019-03-11,169.630005,173.080002,169.520004,172.009995,164.93551599999995,2029700,1.0,173.40968259925356
2019-03-12,172.860001,173.21000700000005,170.899994,172.059998,164.98349,1635400,1.0,173.21687051364592
2019-03-13,173.110001,173.110001,170.009995,170.410004,163.401321,2158500,0.0,172.81588958312506
2019-03-14,171.0,178.429993,171.0,176.529999,169.269638,3623200,1.0,173.34647664267865
2019-03-15,181.339996,187.960007,180.350006,182.389999,174.888626,6123000,1.0,174.63840840801026
2019-03-18,181.820007,183.369995,178.509995,180.199997,172.788696,2034300,0.0,175.43292106400878
2019-03-19,180.279999,182.330002,178.990005,179.350006,173.029922,2088400,0.0,175.99250462629328
2019-03-20,179.169998,180.690002,174.600006,175.740005,169.547104,2067300,0.0,175.95643325110854
2019-03-21,175.78999299999995,186.589996,175.78999299999995,183.800003,177.32308999999995,3103300,1.0,177.07694321523587
2019-03-22,182.309998,184.440002,178.979996,179.449997,173.126373,2204500,0.0,177.41595089877362
2019-03-25,179.029999,180.800003,176.929993,179.089996,172.779053,1273400,0.0,177.6551001989488
