Date,Open,High,Low,Close,Adj Close,Volume,indicator,7dayMA
2018-12-31,63.32,63.650002,62.41,63.610001,63.610001,3112500,0.0,63.610001
2019-01-02,62.869999,65.33000200000001,62.549999,65.260002,65.260002,4418600,1.0,64.4350015
2019-01-03,64.550003,66.239998,64.110001,65.019997,65.019997,3390700,0.0,64.63
2019-01-04,65.879997,67.559998,65.550003,67.489998,67.489998,5490200,1.0,65.3449995
2019-01-07,67.370003,68.610001,67.010002,68.440002,68.440002,4786900,1.0,65.964
2019-01-08,68.66999799999999,68.68,67.370003,67.769997,67.769997,6052700,0.0,66.2649995
2019-01-09,68.650002,68.66999799999999,67.120003,67.720001,67.720001,4498600,0.0,66.47285685714287
2019-01-10,67.440002,68.860001,67.220001,67.959999,67.959999,3230800,1.0,66.6853057346939
2019-01-11,67.83000200000001,69.059998,67.400002,69.0,69.0,4177300,1.0,67.01597634402334
2019-01-14,68.410004,68.519997,67.41999799999999,67.910004,67.910004,2691000,0.0,67.14369458059144
2019-01-15,67.809998,68.559998,66.699997,67.139999,67.139999,5366700,0.0,67.14316664050695
2019-01-16,67.510002,67.610001,66.379997,66.690002,66.690002,3261000,0.0,67.07842883472024
2019-01-17,66.720001,66.75,65.639999,66.25,66.25,3357400,0.0,66.96008185833163
2019-01-18,67.110001,68.050003,66.370003,66.959999,66.959999,4766500,1.0,66.96007002142711
2019-01-22,66.75,67.190002,66.199997,66.83000200000001,66.83000200000001,2971200,0.0,66.94148887550897
2019-01-23,66.800003,67.849998,66.57,67.800003,67.800003,1979500,1.0,67.06413375043626
2019-01-24,67.720001,68.660004,67.220001,68.660004,68.660004,2849800,1.0,67.29211521465965
2019-01-25,68.93,69.269997,68.199997,68.480003,68.480003,4940400,0.0,67.46181346970828
2019-01-28,67.870003,68.489998,67.059998,67.620003,67.620003,2958100,0.0,67.48441197403567
2019-01-29,67.660004,67.940002,66.629997,67.779999,67.779999,2340100,1.0,67.52663869203057
2019-01-30,67.739998,68.690002,67.089996,68.32,68.32,2318300,1.0,67.63997602174048
2019-01-31,68.410004,70.120003,68.029999,69.620003,69.620003,5816100,1.0,67.9228370186347
2019-02-01,69.459999,69.779999,69.08000200000001,69.629997,69.629997,3117900,1.0,68.1667170159726
2019-02-04,69.410004,69.629997,68.879997,69.410004,69.410004,1926200,0.0,68.34432944226222
2019-02-05,69.699997,69.699997,66.800003,66.849998,66.849998,5001100,0.0,68.13085352193904
2019-02-06,66.800003,67.300003,66.540001,66.940002,66.940002,4334500,1.0,67.96073187594774
2019-02-07,68.0,68.459999,65.559998,68.279999,68.279999,7554600,1.0,68.00634146509807
2019-02-08,67.639999,68.470001,66.949997,68.379997,68.379997,4129500,1.0,68.05972082722693
2019-02-11,68.16999799999999,69.18,68.0,68.440002,68.440002,2644100,1.0,68.11404670905165
2019-02-12,69.0,69.66999799999999,68.5,69.599998,69.599998,2630700,1.0,68.32632546490142
2019-02-13,69.610001,69.959999,68.860001,69.07,69.07,4742400,0.0,68.43256468420121
2019-02-14,69.099998,70.519997,69.010002,70.5,70.5,3200300,1.0,68.72791258645817
2019-02-15,70.650002,72.07,70.43,72.050003,72.050003,5711300,1.0,69.20249693124987
2019-02-19,72.010002,72.860001,71.760002,72.519997,72.519997,3672800,1.0,69.67642551249989
2019-02-20,72.459999,73.08000200000002,72.16999799999998,72.75,72.75,4476900,1.0,70.11550758214277
2019-02-21,72.57,73.760002,72.389999,73.410004,73.410004,4561200,1.0,70.58614992755095
